year,month,day,IHR1,IHR2,amplitude,phase
1906,7,15,-0.20055,0.41344,0.45952,7
1906,7,16,-0.30133,0.36186,0.47089,7
1906,7,17,-0.3661,0.16137,0.40009,8
1906,7,18,-0.33879,-0.16973,0.37893,1
1906,7,19,-0.18787,-0.57423,0.60418,2
1906,7,20,0.081009,-0.96753,0.97091,3
1906,7,21,0.42566,-1.264,1.3338,3
1906,7,22,0.77987,-1.4072,1.6088,3
1906,7,23,1.0746,-1.3872,1.7547,3
1906,7,24,1.2628,-1.2357,1.7668,4
1906,7,25,1.3341,-1.0046,1.67,4
1906,7,26,1.3103,-0.74067,1.5051,4
1906,7,27,1.2223,-0.47042,1.3097,4
1906,7,28,1.088,-0.20148,1.1065,4
1906,7,29,0.90723,0.061139,0.90929,5
1906,7,30,0.67434,0.30128,0.73858,5
1906,7,31,0.39335,0.49503,0.63228,6
1906,8,1,0.081757,0.6272,0.63251,6
1906,8,2,-0.23612,0.69907,0.73787,7
1906,8,3,-0.53647,0.71764,0.89599,7
1906,8,4,-0.79895,0.67974,1.049,8
1906,8,5,-1.0078,0.57204,1.1588,8
1906,8,6,-1.1545,0.38642,1.2175,8
1906,8,7,-1.2396,0.13475,1.2469,8
1906,8,8,-1.2709,-0.1501,1.2797,1
1906,8,9,-1.2618,-0.42506,1.3315,1
1906,8,10,-1.231,-0.6521,1.3931,1
1906,8,11,-1.2018,-0.80884,1.4486,1
1906,8,12,-1.1961,-0.89177,1.4919,1
1906,8,13,-1.2261,-0.91395,1.5293,1
1906,8,14,-1.2879,-0.90218,1.5725,1
1906,8,15,-1.361,-0.89238,1.6274,1
1906,8,16,-1.4141,-0.92133,1.6878,1
1906,8,17,-1.4138,-1.0138,1.7397,1
1906,8,18,-1.3316,-1.1693,1.7721,1
1906,8,19,-1.1529,-1.3535,1.778,2
1906,8,20,-0.88535,-1.5042,1.7454,2
1906,8,21,-0.56247,-1.552,1.6508,2
1906,8,22,-0.235,-1.4502,1.4691,2
1906,8,23,0.048296,-1.1965,1.1975,3
1906,8,24,0.25842,-0.83777,0.87672,3
1906,8,25,0.39323,-0.45491,0.60131,3
1906,8,26,0.47167,-0.13559,0.49077,4
1906,8,27,0.52074,0.055763,0.52372,5
1906,8,28,0.56191,0.099969,0.57074,5
1906,8,29,0.60232,0.028295,0.60299,5
1906,8,30,0.63262,-0.095633,0.63981,4
1906,8,31,0.63345,-0.20913,0.66708,4
1906,9,1,0.58859,-0.27885,0.6513,4
1906,9,2,0.49773,-0.30629,0.58442,4
1906,9,3,0.37883,-0.31222,0.49091,4
1906,9,4,0.25944,-0.31494,0.40804,3
1906,9,5,0.16413,-0.31925,0.35897,3
1906,9,6,0.10755,-0.32048,0.33805,3
1906,9,7,0.095167,-0.31578,0.32981,3
1906,9,8,0.12856,-0.30899,0.33466,3
1906,9,9,0.20896,-0.30549,0.37012,3
1906,9,10,0.33542,-0.30306,0.45205,4
1906,9,11,0.49746,-0.28988,0.57576,4
1906,9,12,0.67051,-0.25231,0.71641,4
1906,9,13,0.82197,-0.18487,0.8425,4
1906,9,14,0.92653,-0.091753,0.93106,4
1906,9,15,0.97654,0.01942,0.97673,5
1906,9,16,0.97908,0.14341,0.98953,5
1906,9,17,0.94488,0.27534,0.98418,5
1906,9,18,0.88201,0.40403,0.97014,5
1906,9,19,0.79887,0.50804,0.94673,5
1906,9,20,0.71155,0.55959,0.90523,5
1906,9,21,0.64619,0.53317,0.83775,5
1906,9,22,0.6335,0.41782,0.75888,5
1906,9,23,0.69698,0.23082,0.73421,5
1906,9,24,0.83927,0.02341,0.83959,5
1906,9,25,1.0327,-0.13475,1.0415,4
1906,9,26,1.2226,-0.18649,1.2368,4
1906,9,27,1.3456,-0.11091,1.3502,4
1906,9,28,1.3544,0.076024,1.3565,5
1906,9,29,1.2348,0.33604,1.2797,5
1906,9,30,1.0044,0.62292,1.1819,5
1906,10,1,0.69587,0.89006,1.1298,6
1906,10,2,0.34079,1.096,1.1477,6
1906,10,3,-0.032996,1.2106,1.211,7
1906,10,4,-0.39389,1.221,1.2829,7
1906,10,5,-0.70253,1.1344,1.3344,7
1906,10,6,-0.92087,0.97848,1.3437,7
1906,10,7,-1.0315,0.79601,1.3029,8
1906,10,8,-1.0518,0.63296,1.2276,8
1906,10,9,-1.0298,0.52093,1.1541,8
1906,10,10,-1.021,0.46514,1.122,8
1906,10,11,-1.064,0.44449,1.1531,8
1906,10,12,-1.1691,0.42181,1.2429,8
1906,10,13,-1.3235,0.35589,1.3705,8
1906,10,14,-1.4978,0.21246,1.5128,8
1906,10,15,-1.6511,-0.027134,1.6513,1
1906,10,16,-1.7372,-0.36058,1.7742,1
1906,10,17,-1.7136,-0.76561,1.8769,1
1906,10,18,-1.5511,-1.2066,1.9652,1
1906,10,19,-1.2397,-1.6453,2.0601,2
1906,10,20,-0.79083,-2.0499,2.1971,2
1906,10,21,-0.23451,-2.3982,2.4096,2
1906,10,22,0.38929,-2.672,2.7002,3
1906,10,23,1.0385,-2.8486,3.032,3
1906,10,24,1.6738,-2.8996,3.348,3
1906,10,25,2.2591,-2.7978,3.596,3
1906,10,26,2.7601,-2.5269,3.7421,4
1906,10,27,3.1432,-2.0904,3.7748,4
1906,10,28,3.3822,-1.5158,3.7064,4
1906,10,29,3.467,-0.85134,3.57,4
1906,10,30,3.4071,-0.15457,3.4106,4
1906,10,31,3.2243,0.52036,3.266,5
1906,11,1,2.9418,1.1321,3.1522,5
1906,11,2,2.5774,1.6542,3.0626,5
1906,11,3,2.1421,2.0703,2.9791,5
1906,11,4,1.6466,2.369,2.885,6
1906,11,5,1.1127,2.5418,2.7747,6
1906,11,6,0.58128,2.5879,2.6524,6
1906,11,7,0.10816,2.5193,2.5216,6
1906,11,8,-0.25492,2.362,2.3757,7
1906,11,9,-0.48317,2.152,2.2056,7
1906,11,10,-0.59036,1.9269,2.0153,7
1906,11,11,-0.62078,1.7174,1.8262,7
1906,11,12,-0.62784,1.5434,1.6662,7
1906,11,13,-0.65272,1.4138,1.5572,7
1906,11,14,-0.71422,1.3279,1.5078,7
1906,11,15,-0.81079,1.2748,1.5108,7
1906,11,16,-0.92974,1.2342,1.5452,7
1906,11,17,-1.0547,1.1808,1.5832,7
1906,11,18,-1.1687,1.0915,1.5991,8
1906,11,19,-1.2537,0.9538,1.5753,8
1906,11,20,-1.2917,0.76851,1.503,8
1906,11,21,-1.266,0.54955,1.3801,8
1906,11,22,-1.165,0.32374,1.2092,8
1906,11,23,-0.986,0.12823,0.9943,8
1906,11,24,-0.74079,0.0011529,0.74079,8
1906,11,25,-0.45888,-0.031382,0.45995,1
1906,11,26,-0.18368,0.03513,0.18701,8
1906,11,27,0.038025,0.18398,0.18787,6
1906,11,28,0.16754,0.38514,0.42,6
1906,11,29,0.184,0.60324,0.63068,6
1906,11,30,0.091966,0.80079,0.80605,6
1906,12,1,-0.07693,0.94201,0.94514,7
1906,12,2,-0.27473,1.0006,1.0376,7
1906,12,3,-0.45576,0.96745,1.0694,7
1906,12,4,-0.59026,0.85063,1.0354,7
1906,12,5,-0.66504,0.66994,0.94398,7
1906,12,6,-0.67858,0.45093,0.81474,8
1906,12,7,-0.63961,0.22215,0.67709,8
1906,12,8,-0.56863,0.0107,0.56873,8
1906,12,9,-0.49173,-0.16489,0.51864,1
1906,12,10,-0.42628,-0.29847,0.52039,1
1906,12,11,-0.37328,-0.39147,0.54092,2
1906,12,12,-0.3275,-0.44856,0.55539,2
1906,12,13,-0.29243,-0.48169,0.56351,2
1906,12,14,-0.27904,-0.51677,0.5873,2
1906,12,15,-0.28833,-0.58718,0.65415,2
1906,12,16,-0.30077,-0.71415,0.7749,2
1906,12,17,-0.28681,-0.88986,0.93494,2
1906,12,18,-0.22825,-1.0774,1.1013,2
1906,12,19,-0.12915,-1.2244,1.2312,2
1906,12,20,-0.0094246,-1.2805,1.2806,2
1906,12,21,0.11012,-1.2112,1.2162,3
1906,12,22,0.21669,-1.0056,1.0287,3
1906,12,23,0.30409,-0.67972,0.74464,3
1906,12,24,0.3673,-0.27583,0.45934,4
1906,12,25,0.40119,0.14211,0.42561,5
1906,12,26,0.40233,0.50209,0.6434,6
1906,12,27,0.37029,0.74695,0.8337,6
1906,12,28,0.3068,0.85627,0.90957,6
1906,12,29,0.21407,0.85286,0.87932,6
1906,12,30,0.092977,0.78637,0.79184,6
1906,12,31,-0.055,0.70451,0.70665,7
1907,1,1,-0.22119,0.63247,0.67003,7
1907,1,2,-0.38361,0.5734,0.68988,7
1907,1,3,-0.50973,0.52262,0.73003,7
1907,1,4,-0.56903,0.48079,0.74495,8
1907,1,5,-0.54938,0.45704,0.71463,8
1907,1,6,-0.46652,0.46413,0.65808,8
1907,1,7,-0.35975,0.50959,0.62378,7
1907,1,8,-0.27331,0.58859,0.64895,7
1907,1,9,-0.23359,0.6833,0.72212,7
1907,1,10,-0.23544,0.77153,0.80665,7
1907,1,11,-0.24799,0.83868,0.87457,7
1907,1,12,-0.23586,0.88368,0.91462,7
1907,1,13,-0.18174,0.91349,0.93139,7
1907,1,14,-0.09496,0.93273,0.93756,7
1907,1,15,-0.0045266,0.93816,0.93817,7
1907,1,16,0.055474,0.92271,0.92438,6
1907,1,17,0.0595,0.88322,0.88522,6
1907,1,18,0.0013678,0.82456,0.82456,6
1907,1,19,-0.10069,0.75812,0.76478,7
1907,1,20,-0.20891,0.69887,0.72943,7
1907,1,21,-0.28193,0.66238,0.71988,7
1907,1,22,-0.29339,0.66052,0.72275,7
1907,1,23,-0.24344,0.69489,0.7363,7
1907,1,24,-0.15925,0.75297,0.76963,7
1907,1,25,-0.08679,0.81186,0.81648,7
1907,1,26,-0.075991,0.84851,0.85191,7
1907,1,27,-0.16414,0.84659,0.86235,7
1907,1,28,-0.36258,0.79457,0.87338,7
1907,1,29,-0.65032,0.68019,0.94104,7
1907,1,30,-0.97623,0.49327,1.0938,8
1907,1,31,-1.2737,0.2371,1.2955,8
1907,2,1,-1.484,-0.062739,1.4854,1
1907,2,2,-1.5773,-0.36256,1.6185,1
1907,2,3,-1.558,-0.61478,1.6749,1
1907,2,4,-1.4571,-0.78485,1.6551,1
1907,2,5,-1.3184,-0.86399,1.5763,1
1907,2,6,-1.1833,-0.87406,1.4711,1
1907,2,7,-1.0776,-0.86078,1.3792,1
1907,2,8,-1.0044,-0.87632,1.333,1
1907,2,9,-0.94456,-0.9569,1.3446,2
1907,2,10,-0.869,-1.1064,1.4069,2
1907,2,11,-0.7559,-1.2944,1.4989,2
1907,2,12,-0.60431,-1.4703,1.5897,2
1907,2,13,-0.43639,-1.5867,1.6456,2
1907,2,14,-0.28692,-1.6203,1.6455,2
1907,2,15,-0.1856,-1.5824,1.5933,2
1907,2,16,-0.14304,-1.5115,1.5182,2
1907,2,17,-0.14772,-1.452,1.4595,2
1907,2,18,-0.17357,-1.4344,1.4448,2
1907,2,19,-0.19135,-1.4651,1.4775,2
1907,2,20,-0.17685,-1.5324,1.5426,2
1907,2,21,-0.1131,-1.6174,1.6213,2
1907,2,22,0.009799,-1.7045,1.7045,3
1907,2,23,0.19474,-1.7869,1.7975,3
1907,2,24,0.43785,-1.8657,1.9164,3
1907,2,25,0.73063,-1.9416,2.0745,3
1907,2,26,1.0608,-2.0039,2.2674,3
1907,2,27,1.4098,-2.0233,2.466,3
1907,2,28,1.7508,-1.9572,2.6261,3
1907,3,1,2.051,-1.7663,2.7068,4
1907,3,2,2.2795,-1.4315,2.6917,4
1907,3,3,2.4129,-0.96152,2.5974,4
1907,3,4,2.4353,-0.39133,2.4665,4
1907,3,5,2.3349,0.22216,2.3455,5
1907,3,6,2.1051,0.80317,2.2531,5
1907,3,7,1.752,1.2651,2.1611,5
1907,3,8,1.3047,1.5285,2.0096,6
1907,3,9,0.81706,1.5457,1.7484,6
1907,3,10,0.35832,1.3189,1.3667,6
1907,3,11,-0.0039477,0.90332,0.90332,7
1907,3,12,-0.22044,0.39294,0.45055,7
1907,3,13,-0.27127,-0.10121,0.28953,1
1907,3,14,-0.16978,-0.47689,0.50621,2
1907,3,15,0.042839,-0.6651,0.66648,3
1907,3,16,0.31068,-0.64647,0.71724,3
1907,3,17,0.57984,-0.45001,0.73398,4
1907,3,18,0.811,-0.13548,0.82224,4
1907,3,19,0.98265,0.23231,1.0097,5
1907,3,20,1.0847,0.60588,1.2424,5
1907,3,21,1.1084,0.96724,1.4711,5
1907,3,22,1.0379,1.3234,1.6819,6
1907,3,23,0.8473,1.6841,1.8853,6
1907,3,24,0.50915,2.0328,2.0956,6
1907,3,25,0.014585,2.3127,2.3127,6
1907,3,26,-0.606,2.4427,2.5167,7
1907,3,27,-1.2756,2.3548,2.6781,7
1907,3,28,-1.8854,2.0315,2.7716,7
1907,3,29,-2.3286,1.5207,2.7812,8
1907,3,30,-2.5372,0.91824,2.6982,8
1907,3,31,-2.5036,0.32635,2.5248,8
1907,4,1,-2.273,-0.18565,2.2806,1
1907,4,2,-1.9137,-0.5938,2.0037,1
1907,4,3,-1.4885,-0.90168,1.7403,1
1907,4,4,-1.0451,-1.1137,1.5273,2
1907,4,5,-0.62095,-1.2249,1.3733,2
1907,4,6,-0.24669,-1.2288,1.2533,2
1907,4,7,0.057877,-1.1326,1.1341,3
1907,4,8,0.28704,-0.96314,1.005,3
1907,4,9,0.44603,-0.76561,0.88606,3
1907,4,10,0.54558,-0.59252,0.80544,3
1907,4,11,0.5999,-0.48901,0.77396,4
1907,4,12,0.62828,-0.47777,0.7893,4
1907,4,13,0.65446,-0.55027,0.85505,4
1907,4,14,0.70101,-0.66848,0.96865,4
1907,4,15,0.77926,-0.77868,1.1016,4
1907,4,16,0.88086,-0.83218,1.2118,4
1907,4,17,0.97767,-0.80529,1.2666,4
1907,4,18,1.034,-0.7072,1.2527,4
1907,4,19,1.0232,-0.5709,1.1717,4
1907,4,20,0.93804,-0.43216,1.0328,4
1907,4,21,0.78869,-0.31157,0.848,4
1907,4,22,0.595,-0.20996,0.63096,4
1907,4,23,0.37899,-0.11811,0.39697,4
1907,4,24,0.16118,-0.031762,0.16428,4
1907,4,25,-0.039894,0.037223,0.054563,8
1907,4,26,-0.20566,0.061065,0.21454,8
1907,4,27,-0.31585,0.0086669,0.31597,8
1907,4,28,-0.35043,-0.13418,0.37524,1
1907,4,29,-0.29783,-0.34956,0.45923,2
1907,4,30,-0.16535,-0.58826,0.61106,2
1907,5,1,0.01581,-0.79018,0.79033,3
1907,5,2,0.19769,-0.91192,0.9331,3
1907,5,3,0.33303,-0.94463,1.0016,3
1907,5,4,0.39424,-0.91075,0.99241,3
1907,5,5,0.38273,-0.84558,0.92817,3
1907,5,6,0.3249,-0.77666,0.84188,3
1907,5,7,0.25879,-0.7124,0.75795,3
1907,5,8,0.2206,-0.64166,0.67852,3
1907,5,9,0.23551,-0.54123,0.59025,3
1907,5,10,0.31361,-0.38688,0.49803,3
1907,5,11,0.44899,-0.16542,0.47849,4
1907,5,12,0.62125,0.1179,0.63234,5
1907,5,13,0.79815,0.43996,0.91137,5
1907,5,14,0.9407,0.76713,1.2138,5
1907,5,15,1.013,1.0629,1.4683,6
1907,5,16,0.99503,1.294,1.6323,6
1907,5,17,0.8918,1.4347,1.6893,6
1907,5,18,0.73298,1.4721,1.6444,6
1907,5,19,0.56418,1.4091,1.5179,6
1907,5,20,0.432,1.2681,1.3397,6
1907,5,21,0.36633,1.0858,1.1459,6
1907,5,22,0.36752,0.90285,0.97479,6
1907,5,23,0.4064,0.74941,0.85251,6
1907,5,24,0.43848,0.6353,0.77193,6
1907,5,25,0.42441,0.54889,0.69383,6
1907,5,26,0.34594,0.46621,0.58054,6
1907,5,27,0.20979,0.3641,0.42022,6
1907,5,28,0.040779,0.22953,0.23312,6
1907,5,29,-0.12869,0.061804,0.14276,8
1907,5,30,-0.2665,-0.12767,0.29551,1
1907,5,31,-0.34701,-0.31708,0.47006,1
1907,6,1,-0.35592,-0.48012,0.59766,2
1907,6,2,-0.29294,-0.59765,0.66558,2
1907,6,3,-0.16934,-0.66632,0.6875,2
1907,6,4,-0.0023298,-0.69695,0.69696,2
1907,6,5,0.19071,-0.70404,0.72941,3
1907,6,6,0.39514,-0.69642,0.80071,3
1907,6,7,0.59854,-0.67379,0.90125,3
1907,6,8,0.78668,-0.62982,1.0077,4
1907,6,9,0.94012,-0.56053,1.0945,4
1907,6,10,1.0376,-0.47466,1.141,4
1907,6,11,1.0678,-0.39492,1.1385,4
1907,6,12,1.04,-0.34438,1.0956,4
1907,6,13,0.98208,-0.32439,1.0343,4
1907,6,14,0.92271,-0.30268,0.97108,4
1907,6,15,0.87211,-0.22436,0.9005,4
1907,6,16,0.81589,-0.04292,0.81702,4
1907,6,17,0.72907,0.24909,0.77044,5
1907,6,18,0.59861,0.60908,0.854,6
1907,6,19,0.43764,0.95891,1.0541,6
1907,6,20,0.28138,1.2147,1.2469,6
1907,6,21,0.16889,1.3185,1.3293,6
1907,6,22,0.12192,1.2565,1.2624,6
1907,6,23,0.13441,1.0583,1.0668,6
1907,6,24,0.17835,0.7804,0.80052,6
1907,6,25,0.22074,0.48691,0.53461,6
1907,6,26,0.23794,0.2349,0.33436,5
1907,6,27,0.21995,0.063724,0.229,5
1907,6,28,0.16712,-0.015046,0.16779,4
1907,6,29,0.086506,-0.020721,0.088953,4
1907,6,30,-0.010909,0.0055604,0.012245,8
1907,7,1,-0.11322,0.02015,0.115,8
1907,7,2,-0.20997,-0.0046279,0.21002,1
1907,7,3,-0.29081,-0.070934,0.29934,1
1907,7,4,-0.34302,-0.15817,0.37773,1
1907,7,5,-0.35355,-0.23466,0.42434,1
1907,7,6,-0.31713,-0.27354,0.41881,1
1907,7,7,-0.24281,-0.26526,0.35961,2
1907,7,8,-0.15294,-0.22183,0.26945,2
1907,7,9,-0.075101,-0.17066,0.18645,2
1907,7,10,-0.031572,-0.14129,0.14478,2
1907,7,11,-0.028448,-0.14995,0.15263,2
1907,7,12,-0.048679,-0.19085,0.19696,2
1907,7,13,-0.055246,-0.24087,0.24713,2
1907,7,14,-0.007012,-0.27625,0.27634,2
1907,7,15,0.12196,-0.28643,0.31132,3
1907,7,16,0.33195,-0.27443,0.4307,4
1907,7,17,0.601,-0.24539,0.64917,4
1907,7,18,0.89386,-0.19718,0.91535,4
1907,7,19,1.1674,-0.12115,1.1737,4
1907,7,20,1.3725,-0.011761,1.3725,4
1907,7,21,1.4605,0.12462,1.4659,5
1907,7,22,1.3997,0.26886,1.4253,5
1907,7,23,1.1915,0.39819,1.2563,5
1907,7,24,0.87621,0.49755,1.0076,5
1907,7,25,0.52126,0.56396,0.76797,6
1907,7,26,0.19917,0.60088,0.63302,6
1907,7,27,-0.032103,0.61171,0.61255,7
1907,7,28,-0.13983,0.60086,0.61691,7
1907,7,29,-0.12046,0.58006,0.59244,7
1907,7,30,-0.00088703,0.56762,0.56762,7
1907,7,31,0.16583,0.57665,0.60002,6
1907,8,1,0.31493,0.60318,0.68045,6
1907,8,2,0.3945,0.62964,0.74302,6
1907,8,3,0.38847,0.64072,0.74928,6
1907,8,4,0.32318,0.63429,0.71188,6
1907,8,5,0.2514,0.61681,0.66608,6
1907,8,6,0.2245,0.59361,0.63464,6
1907,8,7,0.26802,0.56585,0.62612,6
1907,8,8,0.37237,0.53528,0.65206,6
1907,8,9,0.50145,0.50821,0.71396,6
1907,8,10,0.61412,0.49454,0.78849,5
1907,8,11,0.68327,0.50208,0.84791,5
1907,8,12,0.70219,0.53194,0.88093,5
1907,8,13,0.67939,0.57815,0.89209,5
1907,8,14,0.63135,0.63135,0.89287,5
1907,8,15,0.57655,0.68148,0.89265,6
1907,8,16,0.53089,0.71839,0.89327,6
1907,8,17,0.50407,0.73222,0.88895,6
1907,8,18,0.4996,0.71591,0.873,6
1907,8,19,0.51862,0.66794,0.84564,6
1907,8,20,0.56405,0.59464,0.8196,6
1907,8,21,0.63827,0.51081,0.8175,5
1907,8,22,0.73482,0.43847,0.8557,5
1907,8,23,0.83201,0.40168,0.9239,5
1907,8,24,0.8965,0.41862,0.98942,5
1907,8,25,0.89551,0.49295,1.0222,5
1907,8,26,0.81076,0.61069,1.015,5
1907,8,27,0.64657,0.74533,0.9867,6
1907,8,28,0.42912,0.86803,0.96831,6
1907,8,29,0.19805,0.95455,0.97488,6
1907,8,30,-0.0036426,0.98789,0.98789,7
1907,8,31,-0.1377,0.96096,0.97077,7
1907,9,1,-0.17749,0.88129,0.89898,7
1907,9,2,-0.11695,0.77065,0.77947,7
1907,9,3,0.022426,0.65696,0.65734,6
1907,9,4,0.19352,0.56456,0.59681,6
1907,9,5,0.33735,0.51147,0.6127,6
1907,9,6,0.40233,0.51046,0.64996,6
1907,9,7,0.36029,0.56758,0.67227,6
1907,9,8,0.21292,0.67717,0.70986,6
1907,9,9,-0.011242,0.82047,0.82055,7
1907,9,10,-0.26732,0.96901,1.0052,7
1907,9,11,-0.50853,1.0912,1.2039,7
1907,9,12,-0.70067,1.1597,1.3549,7
1907,9,13,-0.83024,1.1603,1.4267,7
1907,9,14,-0.90508,1.0986,1.4234,7
1907,9,15,-0.95097,0.99841,1.3788,7
1907,9,16,-1.0057,0.88861,1.342,8
1907,9,17,-1.1047,0.7863,1.3559,8
1907,9,18,-1.2601,0.68979,1.4365,8
1907,9,19,-1.4472,0.58772,1.562,8
1907,9,20,-1.6143,0.4749,1.6827,8
1907,9,21,-1.7114,0.36047,1.7489,8
1907,9,22,-1.7173,0.26045,1.7369,8
1907,9,23,-1.6478,0.18222,1.6579,8
1907,9,24,-1.5441,0.11545,1.5485,8
1907,9,25,-1.4515,0.03903,1.452,8
1907,9,26,-1.4015,-0.062752,1.403,1
1907,9,27,-1.4042,-0.18807,1.4167,1
1907,9,28,-1.4507,-0.31938,1.4854,1
1907,9,29,-1.5227,-0.43717,1.5842,1
1907,9,30,-1.5994,-0.5365,1.687,1
1907,10,1,-1.6567,-0.6331,1.7735,1
1907,10,2,-1.6641,-0.75375,1.8268,1
1907,10,3,-1.5861,-0.91578,1.8315,1
1907,10,4,-1.3946,-1.1096,1.7821,1
1907,10,5,-1.0865,-1.2951,1.6905,2
1907,10,6,-0.6969,-1.4149,1.5772,2
1907,10,7,-0.29446,-1.4174,1.4477,2
1907,10,8,0.037688,-1.2815,1.282,3
1907,10,9,0.23033,-1.0291,1.0545,3
1907,10,10,0.25097,-0.72075,0.76319,3
1907,10,11,0.11273,-0.4351,0.44947,3
1907,10,12,-0.13171,-0.24235,0.27583,2
1907,10,13,-0.40536,-0.18226,0.44445,1
1907,10,14,-0.62754,-0.25343,0.67678,1
1907,10,15,-0.73515,-0.41474,0.84407,1
1907,10,16,-0.70056,-0.59922,0.92187,1
1907,10,17,-0.53966,-0.73781,0.91411,2
1907,10,18,-0.30586,-0.78561,0.84305,2
1907,10,19,-0.070097,-0.73575,0.73908,2
1907,10,20,0.10501,-0.61446,0.62337,3
1907,10,21,0.1869,-0.46213,0.4985,3
1907,10,22,0.18063,-0.31297,0.36135,3
1907,10,23,0.12002,-0.1825,0.21843,3
1907,10,24,0.047732,-0.069491,0.084305,3
1907,10,25,-0.0046254,0.031141,0.031483,7
1907,10,26,-0.028687,0.1135,0.11706,7
1907,10,27,-0.039307,0.15548,0.16037,7
1907,10,28,-0.063305,0.12608,0.14108,7
1907,10,29,-0.12121,0.0022971,0.12124,8
1907,10,30,-0.21267,-0.2135,0.30135,2
1907,10,31,-0.3157,-0.48668,0.58011,2
1907,11,1,-0.40111,-0.76252,0.86158,2
1907,11,2,-0.44846,-0.99054,1.0873,2
1907,11,3,-0.45175,-1.1451,1.2309,2
1907,11,4,-0.41453,-1.23,1.298,2
1907,11,5,-0.34343,-1.2725,1.318,2
1907,11,6,-0.24361,-1.3107,1.3331,2
1907,11,7,-0.1156,-1.3794,1.3843,2
1907,11,8,0.046566,-1.4926,1.4933,3
1907,11,9,0.25203,-1.6313,1.6507,3
1907,11,10,0.50417,-1.7455,1.8169,3
1907,11,11,0.78916,-1.7714,1.9393,3
1907,11,12,1.0705,-1.6579,1.9735,3
1907,11,13,1.296,-1.3892,1.8998,3
1907,11,14,1.4146,-0.99172,1.7276,4
1907,11,15,1.3951,-0.52363,1.4901,4
1907,11,16,1.2351,-0.055568,1.2364,4
1907,11,17,0.96117,0.34452,1.021,5
1907,11,18,0.62079,0.62138,0.87835,6
1907,11,19,0.26874,0.74043,0.78769,6
1907,11,20,-0.046569,0.6949,0.69646,7
1907,11,21,-0.291,0.50801,0.58546,7
1907,11,22,-0.44558,0.22985,0.50137,8
1907,11,23,-0.50629,-0.07132,0.51129,1
1907,11,24,-0.48444,-0.32353,0.58253,1
1907,11,25,-0.40476,-0.47108,0.62108,2
1907,11,26,-0.29929,-0.49304,0.57677,2
1907,11,27,-0.19864,-0.41281,0.45812,2
1907,11,28,-0.12236,-0.29085,0.31554,2
1907,11,29,-0.072717,-0.20023,0.21302,2
1907,11,30,-0.037483,-0.19344,0.19704,2
1907,12,1,-0.0024741,-0.27933,0.27934,2
1907,12,2,0.036334,-0.42298,0.42454,3
1907,12,3,0.071164,-0.56789,0.57233,3
1907,12,4,0.090619,-0.66461,0.67076,3
1907,12,5,0.08603,-0.69062,0.69596,3
1907,12,6,0.050806,-0.65296,0.65493,3
1907,12,7,-0.021561,-0.5787,0.5791,2
1907,12,8,-0.13255,-0.502,0.51921,2
1907,12,9,-0.26971,-0.45401,0.52808,2
1907,12,10,-0.40377,-0.45426,0.60777,2
1907,12,11,-0.49781,-0.50513,0.7092,2
1907,12,12,-0.52187,-0.59272,0.78973,2
1907,12,13,-0.4638,-0.6969,0.83713,2
1907,12,14,-0.33083,-0.80353,0.86897,2
1907,12,15,-0.14362,-0.91031,0.92157,2
1907,12,16,0.073708,-1.0214,1.024,3
1907,12,17,0.30262,-1.1365,1.1761,3
1907,12,18,0.53501,-1.2425,1.3528,3
1907,12,19,0.77091,-1.3144,1.5238,3
1907,12,20,1.011,-1.3239,1.6658,3
1907,12,21,1.2492,-1.2526,1.769,3
1907,12,22,1.4721,-1.1,1.8376,4
1907,12,23,1.6682,-0.88162,1.8869,4
1907,12,24,1.8368,-0.61729,1.9377,4
1907,12,25,1.9844,-0.31821,2.0098,4
1907,12,26,2.1131,0.0153,2.1132,5
1907,12,27,2.2095,0.38347,2.2425,5
1907,12,28,2.2466,0.77506,2.3766,5
1907,12,29,2.1963,1.1651,2.4862,5
1907,12,30,2.0437,1.5254,2.5502,5
1907,12,31,1.7939,1.8382,2.5685,6
1908,1,1,1.4678,2.1009,2.5629,6
1908,1,2,1.0912,2.3152,2.5595,6
1908,1,3,0.68674,2.4725,2.5661,6
1908,1,4,0.2715,2.5504,2.5648,6
1908,1,5,-0.14219,2.5263,2.5303,7
1908,1,6,-0.54663,2.3929,2.4546,7
1908,1,7,-0.93383,2.1621,2.3551,7
1908,1,8,-1.2854,1.855,2.2569,7
1908,1,9,-1.5663,1.494,2.1646,8
1908,1,10,-1.7323,1.1014,2.0528,8
1908,1,11,-1.7482,0.70293,1.8842,8
1908,1,12,-1.6038,0.33018,1.6375,8
1908,1,13,-1.3189,0.020379,1.319,8
1908,1,14,-0.93753,-0.18736,0.95607,1
1908,1,15,-0.51803,-0.26049,0.57983,1
1908,1,16,-0.12203,-0.18493,0.22157,2
1908,1,17,0.19436,0.026404,0.19615,5
1908,1,18,0.38631,0.3342,0.51081,5
1908,1,19,0.42432,0.68295,0.80403,6
1908,1,20,0.29818,1.0131,1.0561,6
1908,1,21,0.022202,1.2697,1.2699,6
1908,1,22,-0.36157,1.4091,1.4548,7
1908,1,23,-0.78671,1.4104,1.6149,7
1908,1,24,-1.1768,1.2856,1.7429,7
1908,1,25,-1.4671,1.0778,1.8204,8
1908,1,26,-1.6236,0.84025,1.8282,8
